target,dataset_name
SNF6_YEAST  0.55  0.40  0.62  0.22  0.50  0.00  0.37  0.28  NUC,yeast
RU17_YEAST  0.33  0.46  0.60  0.18  0.50  0.00  0.51  0.26  NUC,yeast
SNP2_YEAST  0.51  0.50  0.54  0.11  0.50  0.00  0.60  0.22  NUC,yeast
YBC6_YEAST  0.54  0.60  0.57  0.17  0.50  0.00  0.44  0.22  NUC,yeast
SNQ2_YEAST  0.45  0.57  0.38  0.28  0.50  0.00  0.53  0.31  ME3,yeast
SODC_YEAST  0.55  0.57  0.51  0.07  0.50  0.00  0.55  0.22  CYT,yeast
SODM_YEAST  0.54  0.47  0.58  0.40  0.50  0.00  0.46  0.27  MIT,yeast
SOF1_YEAST  0.36  0.32  0.55  0.27  0.50  0.00  0.47  0.43  NUC,yeast
SOK1_YEAST  0.46  0.41  0.45  0.23  0.50  0.00  0.48  0.22  NUC,yeast
SON1_YEAST  0.40  0.39  0.60  0.23  0.50  0.00  0.52  0.31  NUC,yeast
RL35_YEAST  0.52  0.47  0.58  0.18  0.50  0.00  0.34  0.11  CYT,yeast
RL35_YEAST  0.52  0.47  0.58  0.18  0.50  0.00  0.34  0.11  CYT,yeast
SPA2_YEAST  0.50  0.45  0.51  0.19  0.50  0.00  0.53  0.25  CYT,yeast
SPB4_YEAST  0.57  0.55  0.51  0.18  0.50  0.00  0.51  0.43  NUC,yeast
SPK1_YEAST  0.44  0.43  0.46  0.28  0.50  0.00  0.45  0.29  NUC,yeast
SP11_YEAST  0.46  0.50  0.50  0.28  0.50  0.00  0.50  0.37  NUC,yeast
SPR1_YEAST  0.66  0.65  0.54  0.40  0.50  0.00  0.51  0.22  EXC,yeast
SS10_YEAST  0.77  0.73  0.49  0.46  0.50  0.00  0.38  0.22  EXC,yeast
SX18_YEAST  0.38  0.58  0.46  0.21  0.50  0.00  0.52  0.22  NUC,yeast
SX19_YEAST  0.32  0.68  0.51  0.16  0.50  0.83  0.55  0.22  POX,yeast
SP10_YEAST  0.27  0.46  0.52  0.17  0.50  0.00  0.49  0.44  NUC,yeast
SP14_YEAST  0.52  0.45  0.45  0.13  0.50  0.00  0.48  0.22  NUC,yeast
TF2D_YEAST  0.37  0.29  0.45  0.15  0.50  0.00  0.49  0.22  NUC,yeast
SPT2_YEAST  0.37  0.48  0.67  0.37  0.50  0.00  0.56  0.62  NUC,yeast
SP21_YEAST  0.44  0.59  0.54  0.18  0.50  0.00  0.49  0.22  NUC,yeast
SP23_YEAST  0.48  0.65  0.36  0.24  0.50  0.00  0.54  0.31  NUC,yeast
SPT3_YEAST  0.59  0.49  0.45  0.22  0.50  0.00  0.45  0.31  NUC,yeast
SPT4_YEAST  0.73  0.52  0.59  0.25  0.50  0.00  0.51  0.22  NUC,yeast
SPT5_YEAST  0.50  0.43  0.50  0.17  0.50  0.00  0.46  0.47  NUC,yeast
SPT6_YEAST  0.23  0.13  0.51  0.16  0.50  0.00  0.53  0.51  NUC,yeast
SPT7_YEAST  0.49  0.60  0.54  0.35  0.50  0.00  0.53  0.46  NUC,yeast
SPT8_YEAST  0.52  0.31  0.56  0.16  0.50  0.00  0.55  0.22  NUC,yeast
SRB2_YEAST  0.49  0.48  0.51  0.21  0.50  0.00  0.53  0.22  NUC,yeast
SRB4_YEAST  0.49  0.60  0.42  0.18  0.50  0.00  0.58  0.28  NUC,yeast
SRB5_YEAST  0.60  0.62  0.54  0.11  0.50  0.00  0.51  0.22  NUC,yeast
SRB6_YEAST  0.55  0.47  0.53  0.20  0.50  0.00  0.40  0.22  NUC,yeast
SCA1_YEAST  0.47  0.32  0.51  0.24  0.50  0.00  0.54  0.27  NUC,yeast
SRD1_YEAST  0.53  0.25  0.59  0.27  0.50  0.00  0.45  0.26  NUC,yeast
RCC_YEAST   0.31  0.50  0.54  0.32  0.50  0.00  0.53  0.31  NUC,yeast
SRPI_YEAST  0.25  0.33  0.48  0.18  0.50  0.00  0.42  0.33  NUC,yeast
SRPR_YEAST  0.55  0.46  0.47  0.15  0.50  0.00  0.47  0.22  ME3,yeast
SR14_YEAST  0.61  0.50  0.61  0.21  0.50  0.00  0.55  0.54  CYT,yeast
SR54_YEAST  0.50  0.52  0.51  0.22  0.50  0.00  0.46  0.37  CYT,yeast
SR68_YEAST  0.62  0.33  0.49  0.24  0.50  0.00  0.51  0.42  CYT,yeast
SR72_YEAST  0.56  0.52  0.46  0.17  0.50  0.00  0.49  0.73  CYT,yeast
CAP_YEAST   0.52  0.56  0.55  0.16  0.50  0.00  0.53  0.39  CYT,yeast
HS71_YEAST  0.53  0.48  0.51  0.18  0.50  0.00  0.52  0.27  CYT,yeast
HS72_YEAST  0.51  0.48  0.51  0.19  0.50  0.00  0.51  0.27  CYT,yeast
HS73_YEAST  0.51  0.48  0.51  0.26  0.50  0.00  0.51  0.27  CYT,yeast
HS74_YEAST  0.53  0.48  0.51  0.18  0.50  0.00  0.51  0.27  CYT,yeast
HS75_YEAST  0.60  0.46  0.51  0.10  0.50  0.00  0.48  0.31  CYT,yeast
HS76_YEAST  0.60  0.46  0.51  0.10  0.50  0.00  0.48  0.31  CYT,yeast
SSB1_YEAST  0.44  0.39  0.63  0.11  0.50  0.00  0.49  0.26  NUC,yeast
HS77_YEAST  0.51  0.50  0.49  0.45  0.50  0.00  0.48  0.22  MIT,yeast
SSD1_YEAST  0.45  0.45  0.51  0.30  0.50  0.00  0.48  0.44  CYT,yeast
RA25_YEAST  0.38  0.42  0.47  0.12  0.50  0.00  0.47  0.53  NUC,yeast
SSN6_YEAST  0.19  0.66  0.60  0.14  0.50  0.00  0.20  0.25  NUC,yeast
SSO1_YEAST  0.41  0.42  0.23  0.16  0.50  0.00  0.40  0.22  ME3,yeast
SSO2_YEAST  0.25  0.42  0.21  0.14  0.50  0.00  0.41  0.22  ME3,yeast
S120_YEAST  0.70  0.58  0.53  0.39  0.50  0.00  0.59  0.22  EXC,yeast
S61G_YEAST  0.49  0.31  0.43  0.24  0.50  0.00  0.54  0.22  ME3,yeast
SST2_YEAST  0.46  0.41  0.43  0.18  0.50  0.00  0.54  0.22  ME3,yeast
AMYH_YEAST  0.83  0.81  0.45  0.38  0.50  0.00  0.40  0.26  EXC,yeast
ST12_YEAST  0.38  0.51  0.56  0.21  0.50  0.00  0.48  0.31  NUC,yeast
DAP1_YEAST  0.32  0.36  0.28  0.38  0.50  0.00  0.50  0.40  ME3,yeast
ST14_YEAST  0.40  0.65  0.38  0.17  0.50  0.00  0.57  0.22  ME3,yeast
GBG_YEAST   0.36  0.37  0.63  0.25  0.50  0.00  0.30  0.22  CYT,yeast
STE2_YEAST  0.49  0.55  0.41  0.19  0.50  0.00  0.48  0.31  ME3,yeast
ST20_YEAST  0.30  0.45  0.55  0.19  0.50  0.00  0.53  0.40  CYT,yeast
STE3_YEAST  0.88  0.72  0.32  0.30  0.50  0.00  0.52  0.33  ME1,yeast
GBB_YEAST   0.44  0.40  0.53  0.19  0.50  0.00  0.48  0.27  CYT,yeast
STE5_YEAST  0.45  0.57  0.52  0.21  0.50  0.00  0.54  0.38  NUC,yeast
STE6_YEAST  0.46  0.61  0.38  0.35  0.50  0.00  0.49  0.22  ME3,yeast
STF1_YEAST  0.55  0.41  0.67  0.61  0.50  0.00  0.49  0.14  MIT,yeast
STF2_YEAST  0.28  0.18  0.72  0.26  0.50  0.00  0.49  0.25  MIT,yeast
STH1_YEAST  0.66  0.65  0.53  0.17  0.50  0.00  0.47  0.66  NUC,yeast
STL1_YEAST  0.36  0.50  0.39  0.23  0.50  0.00  0.50  0.22  ME3,yeast
STP1_YEAST  0.48  0.54  0.56  0.29  0.50  0.00  0.51  0.43  NUC,yeast
STU1_YEAST  0.33  0.37  0.49  0.22  0.50  0.00  0.55  0.22  CYT,yeast
STV1_YEAST  0.58  0.43  0.32  0.11  0.50  0.00  0.49  0.22  VAC,yeast
TF2B_YEAST  0.58  0.64  0.42  0.30  0.50  0.00  0.54  0.22  NUC,yeast
INV1_YEAST  0.74  0.82  0.46  0.24  0.50  0.00  0.50  0.31  EXC,yeast
INV2_YEAST  0.74  0.82  0.46  0.24  0.50  0.00  0.48  0.22  EXC,yeast
INV4_YEAST  0.75  0.76  0.58  0.22  0.50  0.00  0.49  0.22  EXC,yeast
SUG1_YEAST  0.58  0.37  0.58  0.16  0.50  0.00  0.51  0.22  NUC,yeast
SUI1_YEAST  0.39  0.39  0.65  0.16  0.50  0.00  0.45  0.22  CYT,yeast
IF2A_YEAST  0.51  0.59  0.55  0.21  0.50  0.00  0.52  0.22  CYT,yeast
IF2B_YEAST  0.41  0.35  0.60  0.22  0.50  0.00  0.56  0.79  CYT,yeast
SUL1_YEAST  0.43  0.28  0.41  0.32  0.50  0.00  0.52  0.22  ME3,yeast
SUP1_YEAST  0.41  0.49  0.55  0.13  0.50  0.00  0.55  0.22  CYT,yeast
SUP2_YEAST  0.23  0.29  0.46  0.00  0.50  0.00  0.43  0.31  CYT,yeast
RS4_YEAST   0.25  0.48  0.45  0.32  0.50  0.00  0.40  0.22  CYT,yeast
RS11_YEAST  0.38  0.34  0.55  0.44  0.50  0.00  0.48  0.26  CYT,yeast
SUV3_YEAST  0.61  0.54  0.54  0.38  0.50  0.00  0.54  0.29  MIT,yeast
ADR6_YEAST  0.48  0.17  0.37  0.33  0.50  0.00  0.44  0.36  NUC,yeast
SWI3_YEAST  0.47  0.47  0.50  0.19  0.50  0.00  0.51  0.26  NUC,yeast
SWI4_YEAST  0.55  0.38  0.52  0.16  0.50  0.00  0.49  0.64  NUC,yeast
SWI5_YEAST  0.41  0.39  0.61  0.17  0.50  0.00  0.50  0.61  NUC,yeast
SWI6_YEAST  0.41  0.56  0.53  0.16  0.50  0.00  0.55  0.26  NUC,yeast
OSTD_YEAST  0.78  0.73  0.27  0.28  0.50  0.00  0.56  0.22  ME1,yeast
SYG1_YEAST  0.31  0.51  0.38  0.18  0.50  0.00  0.46  0.31  ME3,yeast
TAL1_YEAST  0.63  0.64  0.49  0.20  0.50  0.00  0.52  0.25  CYT,yeast
VAL1_YEAST  0.31  0.40  0.31  0.17  0.50  0.00  0.52  0.22  ME3,yeast
TBF1_YEAST  0.44  0.65  0.49  0.16  0.50  0.00  0.48  0.31  NUC,yeast
RL3_YEAST   0.48  0.44  0.46  0.37  0.50  0.00  0.46  0.36  CYT,yeast
TCPA_YEAST  0.50  0.49  0.46  0.22  0.50  0.00  0.53  0.25  CYT,yeast
TCPE_YEAST  0.62  0.42  0.47  0.16  0.50  0.00  0.52  0.22  CYT,yeast
TCPB_YEAST  0.50  0.45  0.52  0.18  0.50  0.00  0.52  0.22  CYT,yeast
TCPG_YEAST  0.59  0.51  0.47  0.21  0.50  0.00  0.47  0.22  CYT,yeast
TCPD_YEAST  0.39  0.47  0.49  0.20  0.50  0.00  0.53  0.26  CYT,yeast
TCPZ_YEAST  0.49  0.48  0.52  0.24  0.50  0.00  0.50  0.22  CYT,yeast
G3P1_YEAST  0.59  0.48  0.49  0.42  0.50  0.00  0.52  0.22  CYT,yeast
G3P2_YEAST  0.57  0.35  0.50  0.43  0.50  0.00  0.53  0.22  CYT,yeast
G3P3_YEAST  0.61  0.52  0.50  0.44  0.50  0.00  0.53  0.22  CYT,yeast
TF3B_YEAST  0.49  0.51  0.52  0.13  0.50  0.00  0.51  0.33  NUC,yeast
TEC1_YEAST  0.45  0.40  0.56  0.15  0.50  0.00  0.52  0.22  NUC,yeast
EF1A_YEAST  0.63  0.43  0.48  0.11  0.50  0.00  0.51  0.22  CYT,yeast
EF1A_YEAST  0.63  0.43  0.48  0.11  0.50  0.00  0.51  0.22  CYT,yeast
EF1G_YEAST  0.52  0.45  0.53  0.34  0.50  0.00  0.52  0.44  CYT,yeast
EF1H_YEAST  0.54  0.48  0.55  0.33  0.50  0.00  0.55  0.40  CYT,yeast
T2EA_YEAST  0.55  0.79  0.45  0.25  0.50  0.00  0.51  0.22  NUC,yeast
YK42_YEAST  0.58  0.51  0.63  0.20  0.50  0.00  0.50  0.42  NUC,yeast
TFB1_YEAST  0.63  0.58  0.57  0.10  0.50  0.00  0.52  0.33  NUC,yeast
TFC1_YEAST  0.54  0.67  0.56  0.15  0.50  0.00  0.57  0.33  NUC,yeast
TF3A_YEAST  0.41  0.59  0.65  0.14  0.50  0.00  0.49  0.33  NUC,yeast
TFC3_YEAST  0.47  0.38  0.50  0.15  0.50  0.00  0.49  0.47  NUC,yeast
TFC4_YEAST  0.33  0.17  0.52  0.13  0.50  0.00  0.51  0.75  NUC,yeast
DKA1_YEAST  0.42  0.50  0.59  0.17  0.50  0.00  0.51  0.22  CYT,yeast
THRC_YEAST  0.54  0.55  0.55  0.40  0.50  0.00  0.53  0.22  CYT,yeast
SYTC_YEAST  0.31  0.31  0.57  0.15  0.50  0.00  0.50  0.22  CYT,yeast
IF4A_YEAST  0.38  0.42  0.50  0.19  0.50  0.00  0.44  0.22  CYT,yeast
IF1A_YEAST  0.33  0.36  0.62  0.26  0.50  0.00  0.55  0.22  CYT,yeast
IF4A_YEAST  0.38  0.42  0.50  0.19  0.50  0.00  0.44  0.22  CYT,yeast
TIF3_YEAST  0.47  0.56  0.58  0.19  0.50  0.00  0.44  0.64  CYT,yeast
IF41_YEAST  0.32  0.32  0.52  0.18  0.50  0.00  0.48  0.34  CYT,yeast
IF42_YEAST  0.28  0.27  0.50  0.14  0.50  0.00  0.50  0.28  CYT,yeast
IF5_YEAST   0.41  0.46  0.57  0.25  0.50  0.00  0.57  0.38  CYT,yeast
IF52_YEAST  0.44  0.54  0.51  0.16  0.50  0.00  0.58  0.22  CYT,yeast
IF51_YEAST  0.44  0.55  0.51  0.16  0.50  0.00  0.60  0.22  CYT,yeast
TIP1_YEAST  0.77  0.70  0.44  0.29  0.50  0.00  0.56  0.22  ME1,yeast
TP20_YEAST  0.40  0.56  0.53  0.15  0.50  0.00  0.49  0.22  CYT,yeast
SRP1_YEAST  0.79  0.79  0.42  0.26  0.50  0.00  0.60  0.22  ME1,yeast
SRP2_YEAST  0.80  0.83  0.43  0.24  0.50  0.00  0.54  0.22  ME1,yeast
TKT1_YEAST  0.58  0.55  0.51  0.13  0.50  0.00  0.52  0.22  CYT,yeast
TKT2_YEAST  0.55  0.69  0.51  0.12  0.50  0.00  0.51  0.22  CYT,yeast
TYSY_YEAST  0.47  0.46  0.53  0.12  0.50  0.00  0.51  0.25  NUC,yeast
TOA1_YEAST  0.57  0.29  0.63  0.22  0.50  0.00  0.49  0.27  NUC,yeast
TOA2_YEAST  0.52  0.49  0.59  0.21  0.50  0.00  0.47  0.22  NUC,yeast
TOP1_YEAST  0.41  0.42  0.53  0.17  0.50  0.00  0.48  0.58  NUC,yeast
TOP2_YEAST  0.45  0.36  0.50  0.19  0.50  0.00  0.53  0.70  NUC,yeast
TOP3_YEAST  0.53  0.51  0.54  0.21  0.50  0.00  0.45  0.22  NUC,yeast
TOR2_YEAST  0.49  0.50  0.42  0.43  0.50  0.00  0.50  0.36  VAC,yeast
TPIS_YEAST  0.44  0.49  0.49  0.27  0.50  0.00  0.52  0.22  CYT,yeast
KAPA_YEAST  0.25  0.26  0.53  0.17  0.50  0.00  0.45  0.22  CYT,yeast
KAPB_YEAST  0.49  0.46  0.54  0.18  0.50  0.00  0.35  0.22  CYT,yeast
KAPC_YEAST  0.42  0.37  0.54  0.17  0.50  0.00  0.51  0.22  CYT,yeast
TPM1_YEAST  0.42  0.45  0.75  0.21  0.50  0.00  0.48  0.22  CYT,yeast
TPM2_YEAST  0.39  0.45  0.75  0.17  0.50  0.00  0.51  0.22  CYT,yeast
TPS1_YEAST  0.63  0.54  0.53  0.27  0.50  0.00  0.49  0.22  CYT,yeast
TPS2_YEAST  0.54  0.43  0.48  0.27  0.50  0.00  0.44  0.41  CYT,yeast
TPS3_YEAST  0.40  0.44  0.50  0.13  0.50  0.00  0.52  0.39  CYT,yeast
TRK1_YEAST  0.55  0.39  0.39  0.47  0.50  0.00  0.50  0.83  ME3,yeast
TRK2_YEAST  0.59  0.48  0.41  0.53  0.50  0.00  0.48  0.56  ME3,yeast
TRNL_YEAST  0.49  0.38  0.49  0.15  0.50  0.00  0.53  0.25  NUC,yeast
TRM1_YEAST  0.53  0.45  0.52  0.29  0.50  0.00  0.55  0.38  MIT,yeast
TRPF_YEAST  0.62  0.60  0.54  0.22  0.50  0.00  0.54  0.27  CYT,yeast
TRPE_YEAST  0.33  0.46  0.53  0.12  0.50  0.00  0.50  0.27  CYT,yeast
TRPG_YEAST  0.57  0.36  0.51  0.25  0.50  0.00  0.54  0.25  CYT,yeast
TRPD_YEAST  0.45  0.76  0.51  0.25  0.50  0.00  0.59  0.22  CYT,yeast
TRP_YEAST   0.48  0.44  0.51  0.24  0.50  0.00  0.49  0.22  CYT,yeast
TSA_YEAST   0.59  0.64  0.44  0.26  0.50  0.00  0.50  0.22  CYT,yeast
TSL1_YEAST  0.79  0.56  0.53  0.19  0.50  0.00  0.47  0.35  CYT,yeast
TSM1_YEAST  0.50  0.50  0.48  0.34  0.50  0.00  0.52  0.27  NUC,yeast
TTP1_YEAST  0.79  0.62  0.35  0.35  0.50  0.00  0.60  0.28  ME2,yeast
GLRX_YEAST  0.52  0.50  0.60  0.20  0.50  0.00  0.52  0.22  CYT,yeast
TBA1_YEAST  0.59  0.46  0.57  0.17  0.50  0.00  0.52  0.22  CYT,yeast
TBB_YEAST   0.53  0.42  0.53  0.19  0.50  0.00  0.47  0.22  CYT,yeast
TBA3_YEAST  0.59  0.46  0.55  0.17  0.50  0.00  0.52  0.25  CYT,yeast
EFTU_YEAST  0.61  0.73  0.50  0.58  0.50  0.00  0.50  0.22  MIT,yeast
TUP1_YEAST  0.50  0.43  0.56  0.17  0.50  0.00  0.35  0.22  NUC,yeast
TYE7_YEAST  0.36  0.52  0.61  0.33  0.50  0.00  0.52  0.37  NUC,yeast
TYR1_YEAST  0.66  0.54  0.53  0.17  0.50  0.00  0.54  0.22  CYT,yeast
UBA1_YEAST  0.52  0.51  0.48  0.12  0.50  0.00  0.54  0.31  CYT,yeast
UBC1_YEAST  0.56  0.46  0.51  0.25  0.50  0.00  0.54  0.22  CYT,yeast
UBC4_YEAST  0.47  0.46  0.49  0.27  0.50  0.00  0.59  0.22  CYT,yeast
UBC5_YEAST  0.50  0.46  0.49  0.27  0.50  0.00  0.60  0.22  CYT,yeast
UBC6_YEAST  0.43  0.48  0.36  0.26  0.50  0.00  0.52  0.22  ME3,yeast
UBC7_YEAST  0.50  0.44  0.57  0.28  0.50  0.00  0.57  0.22  CYT,yeast
UBIQ_YEAST  0.46  0.47  0.62  0.30  0.50  0.00  0.38  0.22  CYT,yeast
UBP1_YEAST  0.59  0.70  0.46  0.19  0.50  0.00  0.54  0.44  CYT,yeast
UBP2_YEAST  0.19  0.41  0.55  0.13  0.50  0.00  0.52  0.25  CYT,yeast
UBP3_YEAST  0.27  0.43  0.50  0.13  0.50  0.00  0.54  0.31  CYT,yeast
UBR1_YEAST  0.42  0.46  0.44  0.17  0.50  0.00  0.51  0.42  CYT,yeast
UGA3_YEAST  0.49  0.36  0.47  0.28  0.50  0.00  0.56  0.54  NUC,yeast
UGA4_YEAST  0.42  0.51  0.33  0.16  0.50  0.00  0.54  0.22  ME3,yeast
UME5_YEAST  0.34  0.42  0.48  0.19  0.50  0.00  0.46  0.31  NUC,yeast
UME6_YEAST  0.60  0.57  0.63  0.22  0.50  0.00  0.50  0.49  NUC,yeast
UNG_YEAST   0.53  0.44  0.54  0.52  0.50  0.00  0.49  0.38  NUC,yeast
PYRD_YEAST  0.48  0.39  0.56  0.23  0.50  0.00  0.60  0.22  CYT,yeast
PYR1_YEAST  0.56  0.49  0.47  0.13  0.50  0.00  0.52  0.22  NUC,yeast
UMPK_YEAST  0.47  0.59  0.56  0.09  0.50  0.00  0.50  0.22  CYT,yeast
RL21_YEAST  0.40  0.28  0.58  0.44  0.50  0.00  0.41  0.22  CYT,yeast
RSU2_YEAST  0.54  0.35  0.55  0.19  0.50  0.00  0.30  0.22  CYT,yeast
USO1_YEAST  0.50  0.47  0.45  0.14  0.50  0.00  0.53  0.32  ME3,yeast
YEU2_YEAST  0.55  0.49  0.60  0.18  0.50  0.00  0.51  0.22  NUC,yeast
VAC1_YEAST  0.55  0.44  0.50  0.09  0.50  0.00  0.55  0.22  VAC,yeast
RMAR_YEAST  0.66  0.37  0.60  0.25  0.50  0.00  0.69  0.22  MIT,yeast
SYV_YEAST   0.51  0.49  0.48  0.55  0.50  0.00  0.52  0.58  CYT,yeast
VATA_YEAST  0.36  0.51  0.51  0.17  0.50  0.00  0.52  0.22  VAC,yeast
VM11_YEAST  0.68  0.68  0.35  0.16  0.50  0.00  0.62  0.22  VAC,yeast
VATB_YEAST  0.44  0.35  0.55  0.14  0.50  0.00  0.52  0.22  VAC,yeast
VATL_YEAST  0.73  0.59  0.35  0.15  0.50  0.00  0.54  0.22  VAC,yeast
VATE_YEAST  0.60  0.37  0.52  0.15  0.50  0.00  0.55  0.26  VAC,yeast
VATC_YEAST  0.64  0.61  0.56  0.15  0.50  0.00  0.54  0.22  VAC,yeast
VATX_YEAST  0.48  0.58  0.58  0.12  0.50  0.00  0.49  0.22  VAC,yeast
VATF_YEAST  0.65  0.58  0.53  0.21  0.50  0.00  0.51  0.22  VAC,yeast
VATD_YEAST  0.48  0.49  0.49  0.26  0.50  0.00  0.39  0.27  VAC,yeast
VPH1_YEAST  0.57  0.54  0.32  0.15  0.50  0.00  0.52  0.25  VAC,yeast
VM12_YEAST  0.40  0.36  0.32  0.16  0.50  0.00  0.51  0.27  VAC,yeast
VPS1_YEAST  0.50  0.55  0.52  0.16  0.50  0.00  0.51  0.31  CYT,yeast
VP15_YEAST  0.65  0.63  0.47  0.22  0.50  0.00  0.52  0.27  CYT,yeast
VP16_YEAST  0.41  0.48  0.51  0.20  0.50  0.00  0.51  0.22  CYT,yeast
VP17_YEAST  0.25  0.40  0.54  0.16  0.50  0.00  0.43  0.22  CYT,yeast
YP51_YEAST  0.63  0.56  0.52  0.21  0.50  0.00  0.50  0.22  CYT,yeast
SLP1_YEAST  0.56  0.68  0.42  0.36  0.50  0.00  0.49  0.22  CYT,yeast
VP34_YEAST  0.57  0.47  0.48  0.17  0.50  0.00  0.52  0.26  VAC,yeast
VP45_YEAST  0.46  0.52  0.51  0.13  0.50  0.00  0.47  0.22  CYT,yeast
VRP1_YEAST  0.50  0.40  0.57  0.17  0.50  0.00  0.59  0.22  CYT,yeast
OSTB_YEAST  0.78  0.71  0.35  0.25  0.50  0.00  0.49  0.22  ME1,yeast
XRS2_YEAST  0.64  0.56  0.52  0.17  0.50  0.00  0.54  0.47  NUC,yeast
YAA7_YEAST  1.00  0.80  0.29  0.36  0.50  0.00  0.52  0.22  ME1,yeast
YAB1_YEAST  0.51  0.39  0.56  0.55  0.50  0.00  0.46  0.64  MIT,yeast
YAB8_YEAST  0.69  0.66  0.36  0.09  0.50  0.00  0.56  0.22  ME1,yeast
YAB9_YEAST  0.40  0.45  0.45  0.15  0.50  0.00  0.53  0.48  NUC,yeast
YAC2_YEAST  0.49  0.53  0.36  0.15  0.50  0.00  0.52  0.27  ME3,yeast
YAE2_YEAST  0.39  0.63  0.41  0.27  0.50  0.00  0.49  0.22  ME3,yeast
YAF1_YEAST  0.45  0.51  0.43  0.22  0.50  0.00  0.57  0.22  NUC,yeast
YAF3_YEAST  0.77  0.78  0.27  0.37  0.50  0.00  0.49  0.22  ME1,yeast
YAG3_YEAST  0.88  0.75  0.41  0.36  0.50  0.00  0.43  0.22  ME2,yeast
YAG7_YEAST  0.49  0.49  0.40  0.20  0.50  0.00  0.48  0.26  ME3,yeast
PDR4_YEAST  0.57  0.53  0.60  0.28  0.50  0.00  0.52  0.45  NUC,yeast
AP17_YEAST  0.53  0.52  0.49  0.27  0.50  0.00  0.51  0.22  CYT,yeast
AP19_YEAST  0.50  0.47  0.56  0.31  0.50  0.00  0.56  0.26  CYT,yeast
YAP3_YEAST  0.71  0.79  0.41  0.38  0.50  0.00  0.54  0.22  ME1,yeast
AP54_YEAST  0.33  0.49  0.46  0.22  0.50  0.00  0.53  0.33  ME3,yeast
ADB1_YEAST  0.47  0.41  0.46  0.18  0.50  0.00  0.53  0.22  ME3,yeast
CACM_YEAST  0.45  0.39  0.46  0.29  0.50  0.00  0.42  0.22  MIT,yeast
FMT_YEAST   0.59  0.56  0.50  0.48  0.50  0.00  0.46  0.22  MIT,yeast
YBC4_YEAST  0.32  0.30  0.57  0.38  0.50  0.00  0.50  0.25  NUC,yeast
YBE2_YEAST  0.26  0.30  0.37  0.15  0.50  0.00  0.53  0.25  ME3,yeast
YBG6_YEAST  0.28  0.41  0.46  0.18  0.50  0.00  0.47  0.39  NUC,yeast
YBI8_YEAST  0.45  0.50  0.43  0.16  0.50  0.00  0.52  0.28  ME3,yeast
RL3P_YEAST  0.24  0.25  0.57  0.28  0.50  0.00  0.51  0.11  CYT,yeast
MRF1_YEAST  0.46  0.61  0.55  0.29  0.50  0.00  0.49  0.22  MIT,yeast
YBT6_YEAST  0.54  0.44  0.38  0.22  0.50  0.00  0.54  0.30  ME3,yeast
YBY2_YEAST  0.22  0.53  0.36  0.22  0.50  0.00  0.54  0.31  ME3,yeast
YB00_YEAST  0.25  0.41  0.47  0.14  0.50  0.00  0.56  0.68  NUC,yeast
YB30_YEAST  0.43  0.41  0.37  0.18  0.50  0.00  0.54  0.31  ME3,yeast
YB32_YEAST  0.40  0.44  0.47  0.25  0.50  0.00  0.54  0.56  NUC,yeast
YB33_YEAST  0.46  0.59  0.38  0.12  0.50  0.00  0.50  0.22  ME3,yeast
YB37_YEAST  0.80  0.82  0.40  0.31  0.50  0.00  0.57  0.25  ME1,yeast
YB48_YEAST  0.29  0.39  0.46  0.36  0.50  0.00  0.51  0.22  NUC,yeast
YB54_YEAST  0.40  0.40  0.43  0.19  0.50  0.83  0.48  0.22  POX,yeast
YB72_YEAST  0.57  0.52  0.46  0.20  0.50  0.83  0.52  0.41  POX,yeast
YB91_YEAST  0.43  0.60  0.40  0.12  0.50  0.00  0.49  0.29  ME3,yeast
YB8E_YEAST  0.56  0.71  0.47  0.21  0.50  0.00  0.52  0.22  MIT,yeast
YB8G_YEAST  0.65  0.62  0.26  0.33  0.50  0.00  0.55  0.22  ME3,yeast
YB8I_YEAST  0.77  0.70  0.37  0.12  0.50  0.00  0.49  0.26  ME1,yeast
YCFI_YEAST  0.47  0.61  0.32  0.27  0.50  0.00  0.50  0.30  ME3,yeast
YCK1_YEAST  0.71  0.51  0.49  0.23  0.50  0.00  0.30  0.32  ME2,yeast
YCK2_YEAST  0.59  0.48  0.49  0.49  0.50  0.00  0.36  0.32  CYT,yeast
YCA9_YEAST  0.58  0.63  0.52  0.70  0.50  0.00  0.46  0.22  MIT,yeast
YCD8_YEAST  0.30  0.68  0.41  0.17  0.50  0.00  0.51  0.22  ME3,yeast
YCG9_YEAST  0.74  0.73  0.32  0.20  0.50  0.00  0.55  0.22  ME1,yeast
YCH0_YEAST  0.55  0.35  0.36  0.29  0.50  0.00  0.51  0.22  ME3,yeast
YCQ0_YEAST  0.35  0.32  0.31  0.16  0.50  0.00  0.56  0.22  ME3,yeast
YCQ7_YEAST  0.67  0.61  0.39  0.24  0.50  0.00  0.51  0.22  ME3,yeast
YCR3_YEAST  0.69  0.57  0.39  0.19  0.50  0.00  0.48  0.39  ME2,yeast
SYN_YEAST   0.47  0.41  0.53  0.27  0.50  0.00  0.47  0.25  MIT,yeast
YCR8_YEAST  0.39  0.56  0.34  0.18  0.50  0.00  0.49  0.22  ME3,yeast
YCS4_YEAST  0.51  0.38  0.42  0.21  0.50  0.00  0.46  0.34  ME3,yeast
